1 Ceres,1973,05,14.36,B,7.69,1.77,0.04,-9.99,-9.99,-1.77,88.3,-9.99,Catalina,1976,Zellner
1 Ceres,1973,05,14.37,G,7.69,1.71,0.05,-9.99,-9.99,-1.71,89.0,-9.99,Catalina,1976,Zellner
1 Ceres,1973,06,02.37,B,1.11,0.58,0.03,-9.99,-9.99,-0.58,89.9,-9.99,Catalina,1976,Zellner
1 Ceres,1973,06,02.38,G,1.11,0.65,0.04,-9.99,-9.99,-0.65,91.0,-9.99,Catalina,1976,Zellner
1 Ceres,1973,06,03.36,B,1.30,0.69,0.02,-9.99,-9.99,-0.69,89.4,-9.99,Catalina,1976,Zellner
1 Ceres,1973,06,03.36,G,1.30,0.71,0.03,-9.99,-9.99,-0.71,91.3,-9.99,Catalina,1976,Zellner
1 Ceres,1973,06,11.34,G,4.33,1.48,0.07,-9.99,-9.99,-1.48,90.0,-9.99,Steward  2.3,1976,Zellner
1 Ceres,1973,06,11.35,B,4.33,1.54,0.13,-9.99,-9.99,-1.54,89.2,-9.99,Steward  2.3,1976,Zellner
1 Ceres,1973,06,26.17,B,9.96,1.63,0.04,-9.99,-9.99,-1.63,89.3,-9.99,Catalina,1976,Zellner
1 Ceres,1973,06,26.17,G,9.96,1.58,0.06,-9.99,-9.99,-1.58,89.2,-9.99,Catalina,1976,Zellner
1 Ceres,1973,06,26.18,U,9.97,1.56,0.15,-9.99,-9.99,-1.55,89.3,-9.99,Catalina,1976,Zellner
1 Ceres,1973,08,22.14,G,20.60,0.66,0.05,-9.99,-9.99,0.66,1.6,-9.99,Catalina,1976,Zellner
1 Ceres,1974,06,07.44,G,19.88,0.45,0.01,-9.99,-9.99,0.45,2.8,-9.99,Steward  2.3,1976,Zellner
1 Ceres,1974,06,07.46,U,19.88,0.54,0.07,-9.99,-9.99,0.49,11.5,-9.99,Steward  2.3,1976,Zellner
1 Ceres,1974,06,12.44,U,19.74,0.53,0.05,-9.99,-9.99,0.52,2.2,-9.99,Steward  2.3,1976,Zellner
1 Ceres,1974,07,11.46,U,16.70,0.31,0.03,-9.99,-9.99,-0.30,85.2,-9.99,Steward  2.3,1976,Zellner
1 Ceres,1974,08,09.40,U,9.77,1.56,0.05,-9.99,-9.99,-1.56,90.1,-9.99,Catalina,1976,Zellner
1 Ceres,1974,09,08.34,U,5.93,1.56,0.02,-9.99,-9.99,-1.56,90.5,-9.99,Steward  2.3,1976,Zellner
1 Ceres,1974,09,08.36,B,5.93,1.69,0.01,-9.99,-9.99,-1.69,90.9,-9.99,Steward  2.3,1976,Zellner
1 Ceres,1974,09,08.36,G,5.93,1.69,0.01,-9.99,-9.99,-1.69,91.2,-9.99,Steward  2.3,1976,Zellner
1 Ceres,1981,01,15,N,3.7,0.22,0.03,165.0,5.0,-9.99,-9.99,-9.99,-,1983,Johnson
1 Ceres,1981,02,05,N,13.0,0.60,0.12,137.0,7.0,-9.99,-9.99,-9.99,-,1983,Johnson
1 Ceres,1986,03,06.980,U,7.5,1.72,0.04,169.0,0.7,-1.69,84.3,176.2,Crimea   1.2,1987,Belskaya
1 Ceres,1986,03,06.980,B,7.5,1.69,0.01,169.5,0.2,-1.66,84.8,176.2,Crimea   1.2,1987,Belskaya
1 Ceres,1986,03,06.980,V,7.5,1.68,0.02,170.2,0.3,-1.66,85.5,176.2,Crimea   1.2,1987,Belskaya
1 Ceres,1986,03,06.980,R,7.5,1.63,0.01,170.4,0.2,-1.61,85.7,176.2,Crimea   1.2,1987,Belskaya
1 Ceres,1986,03,06.980,I,7.5,1.58,0.02,171.0,0.4,-1.56,86.3,176.2,Crimea   1.2,1987,Belskaya
1 Ceres,1987,05,21.917,B,11.5,1.44,0.05,86.7,1.0,-1.44,-9.99,269.1,Sanglok,Unpb,Kiselev
1 Ceres,1987,05,21.934,V,11.5,1.28,0.05,88.3,1.1,-1.28,-9.99,269.1,Sanglok,Unpb,Kiselev
1 Ceres,1987,05,21.948,R,11.5,1.37,0.05,87.2,1.1,-1.37,-9.99,269.1,Sanglok,Unpb,Kiselev
1 Ceres,1988,08,23.724,R,10.4,1.56,0.04,90.5,0.7,-1.56,-9.99,271.7,Sanglok,Unpb,Kiselev
1 Ceres,1988,08,23.817,B,10.4,1.48,0.04,89.9,0.7,-1.48,-9.99,271.7,Sanglok,Unpb,Kiselev
1 Ceres,1988,08,23.852,R,10.4,1.51,0.08,91.6,1.7,-1.51,-9.99,271.7,Sanglok,Unpb,Kiselev
1 Ceres,1991,04,06.92,U,7.1,1.70,0.04,64.4,0.7,-1.70,88.6,243.0,Crimea   1.2,Unpb,Lupishko
1 Ceres,1991,04,06.92,B,7.1,1.65,0.02,64.4,0.3,-1.65,88.6,243.0,Crimea   1.2,Unpb,Lupishko
1 Ceres,1991,04,06.92,V,7.1,1.61,0.02,64.8,0.3,-1.61,88.2,243.0,Crimea   1.2,Unpb,Lupishko
1 Ceres,1991,04,06.92,R,7.1,1.52,0.01,64.0,0.3,-1.52,89.0,243.0,Crimea   1.2,Unpb,Lupishko
1 Ceres,1991,04,06.92,I,7.1,1.56,0.01,64.1,0.3,-1.56,88.9,243.0,Crimea   1.2,Unpb,Lupishko
1 Ceres,1991,05,02.83,U,8.3,1.57,0.04,144.5,0.7,-1.57,89.3,145.2,Crimea   1.2,Unpb,Lupishko
1 Ceres,1991,05,02.83,B,8.3,1.57,0.02,145.1,0.4,-1.57,89.9,145.2,Crimea   1.2,Unpb,Lupishko
1 Ceres,1991,05,02.83,V,8.3,1.56,0.02,144.0,0.4,-1.56,88.8,145.2,Crimea   1.2,Unpb,Lupishko
1 Ceres,1991,05,02.83,R,8.3,1.41,0.02,144.5,0.3,-1.41,89.3,145.2,Crimea   1.2,Unpb,Lupishko
1 Ceres,1991,05,02.83,I,8.3,1.42,0.02,144.6,0.3,-1.42,89.4,145.2,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,10,01.921,U,9.4,1.44,0.07,95.2,1.4,-9.99,-9.99,276.2,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,10,01.921,B,9.4,1.49,0.05,93.8,1.0,-9.99,-9.99,276.2,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,10,01.921,V,9.4,1.49,0.06,95.7,1.2,-9.99,-9.99,276.2,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,10,01.921,R,9.4,1.45,0.05,95.3,0.9,-9.99,-9.99,276.2,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,10,01.921,I,9.4,1.50,0.05,96.8,1.0,-9.99,-9.99,276.2,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,10,02.930,U,9.1,1.38,0.07,99.4,1.4,-9.99,-9.99,277.4,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,10,02.930,B,9.1,1.33,0.08,98.4,1.6,-9.99,-9.99,277.4,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,10,02.930,V,9.1,1.36,0.07,98.5,1.5,-9.99,-9.99,277.4,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,10,02.930,R,9.1,1.39,0.06,99.5,1.1,-9.99,-9.99,277.4,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,10,02.930,I,9.1,1.32,0.06,97.9,1.4,-9.99,-9.99,277.4,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,10,03.955,U,8.7,1.50,0.06,97.7,1.1,-9.99,-9.99,278.7,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,10,03.955,B,8.7,1.54,0.02,95.1,0.4,-9.99,-9.99,278.7,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,10,03.955,V,8.7,1.52,0.04,96.1,0.7,-9.99,-9.99,278.7,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,10,03.955,R,8.7,1.54,0.04,93.9,0.8,-9.99,-9.99,278.7,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,10,03.955,I,8.7,1.52,0.06,93.3,1.0,-9.99,-9.99,278.7,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,11,15.760,B,10.2,1.57,0.08,48.1,1.5,-9.99,-9.99,49.3,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,11,15.760,R,10.2,1.53,0.05,47.8,0.8,-9.99,-9.99,49.3,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,11,15.760,I,10.2,1.46,0.03,49.4,0.5,-9.99,-9.99,49.3,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,11,17.830,U,10.9,1.33,0.07,50.7,1.6,-9.99,-9.99,51.1,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,11,17.830,V,10.9,1.42,0.06,52.3,1.2,-9.99,-9.99,51.1,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,11,17.830,R,10.9,1.42,0.10,50.4,2.0,-9.99,-9.99,51.1,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,11,17.830,I,10.9,1.42,0.09,50.8,1.8,-9.99,-9.99,51.1,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,11,20.800,U,11.8,1.27,0.05,51.8,1.1,-9.99,-9.99,53.4,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,11,20.800,B,11.8,1.38,0.02,53.9,0.5,-9.99,-9.99,53.4,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,11,20.800,V,11.8,1.33,0.05,54.3,1.0,-9.99,-9.99,53.4,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,11,20.800,R,11.8,1.27,0.03,53.2,0.6,-9.99,-9.99,53.4,Crimea   1.2,Unpb,Lupishko
1 Ceres,1993,11,20.800,I,11.8,1.23,0.04,53.2,0.9,-9.99,-9.99,53.4,Crimea   1.2,Unpb,Lupishko
1 Ceres,1998,11,23.96,U,2.71,1.01,0.05,113.4,1.3,-1.01,87.6,-9.99,Crimea   1.2,2009,Belskaya
1 Ceres,1998,11,23.96,B,2.71,1.01,0.04,114.4,1.2,-1.01,88.7,-9.99,Crimea   1.2,2009,Belskaya
1 Ceres,1998,11,23.96,V,2.71,1.05,0.03,115.0,0.9,-1.04,89.2,-9.99,Crimea   1.2,2009,Belskaya
1 Ceres,1998,11,23.96,R,2.71,1.06,0.03,113.6,0.8,-1.05,87.8,-9.99,Crimea   1.2,2009,Belskaya
1 Ceres,1998,11,23.96,I,2.71,1.02,0.03,115.0,0.7,-1.02,89.2,-9.99,Crimea   1.2,2009,Belskaya
1 Ceres,2005,09,28,U,17.29,-9.99,0.26,-9.99,8.2,0.17,38.6,-9.99,CASLEO   2.1,2014,Gil-Hutton
1 Ceres,2005,09,28,B,17.29,-9.99,0.11,-9.99,15.5,-0.11,70.0,-9.99,CASLEO   2.1,2014,Gil-Hutton
1 Ceres,2005,09,28,V,17.29,-9.99,0.11,-9.99,9.2,-0.20,107.4,-9.99,CASLEO   2.1,2014,Gil-Hutton
1 Ceres,2005,09,28,R,17.29,-9.99,0.06,-9.99,7.0,-0.23,87.7,-9.99,CASLEO   2.1,2014,Gil-Hutton
1 Ceres,2005,09,28,I,17.29,-9.99,0.13,-9.99,7.8,-0.35,100.6,-9.99,CASLEO   2.1,2014,Gil-Hutton
1 Ceres,2006,08,27,U,7.30,-9.99,0.04,-9.99,0.7,-1.55,92.6,-9.99,CASLEO   2.1,2014,Gil-Hutton
1 Ceres,2006,08,27,B,7.30,-9.99,0.04,-9.99,0.7,-1.71,93.1,-9.99,CASLEO   2.1,2014,Gil-Hutton
1 Ceres,2006,08,27,V,7.30,-9.99,0.04,-9.99,0.8,-1.64,90.7,-9.99,CASLEO   2.1,2014,Gil-Hutton
1 Ceres,2006,08,27,R,7.30,-9.99,0.04,-9.99,0.7,-1.63,91.7,-9.99,CASLEO   2.1,2014,Gil-Hutton
1 Ceres,2006,08,27,I,7.30,-9.99,0.05,-9.99,0.7,-1.70,88.9,-9.99,CASLEO   2.1,2014,Gil-Hutton
